
53,	Nom_de_la_personne,							Name_of_Individual
280,	Salary,									Remuneration
280,	Honoraria,								Remuneration
280,	Other,									Remuneration*
280,	Travel_Expenses,							Expenses

304,	Name_NA,								Name_of_Individual
304,	Title_NA,								Position_Title
304,	Months,									Number_of_Months
304,	Remuneration,								Remuneration
304,	Expenses,								Expenses

390,	Name,									Name_of_Individual
390,	Position,								Position_Title
390,	Months,									Number_of_Months
390,	Honorariums_and_Per_Diems,						Remuneration
390,	Salaries_and_Contracts,							Remuneration
390,	Travel,									Expenses

672,	Council_Member,								Name_of_Individual
672,	Title_NA,								Position_Title
672,	Term_(Months),								Number_of_Months
672,	Honoraria_and_Salaries,							Remuneration
672,	Travel,									Expenses

608,	Name,									Name_of_Individual
608,	Position/Title,								Position_Title
608,	Number_of_Months,							Number_of_Months
608,	Salary,									Remuneration
608,	Honoraria,								Remuneration
608,	Other_Remuneration,							Remuneration
608,	Travel_Expenses,							Expenses

712,	Name_of_Individual,							Name_of_Individual
712,	Position_Title,								Position_Title
712,	Number_of_Months,							Number_of_Months
712,	Salaries,								Remuneration
712,	Allowances,								Expenses*
712,	Travel_expenses,							Expenses

305,	Name_NA,								Name_of_Individual
305,	Title_NA,								Position_Title
305,	Number_of_Months,							Number_of_Months
305,	Remuneration,								Remuneration
305,	Expenses,								Expenses

692,	Name_NA,								Name_of_Individual
692,	Position/Title,								Position_Title
692,	#_of_Months,								Number_of_Months
692,	Wages,									Remuneration
692,	Travel,									Expenses
692,	Honoraria,								Remuneration
692,	Other_Remuneration,							Remuneration

188,	Name_of_Individual,							Name_of_Individual
188,	Position_Title,								Position_Title
188,	Number_of_Months,							Number_of_Months
188,	Remuneration,								Remuneration
188,	Expenses,								Expenses

317,	Name_of_Individual,							Name_of_Individual
317,	Position,								Position_Title
317,	Number_of_Months,							Number_of_Months
317,	Salary/Honoraria,							Remuneration
317,	Expenses,								Expenses

701,	Name_NA,								Name_of_Individual
701,	Position,								Position_Title
701,	Number_of_Months,							Number_of_Months
701,	Salary,									Remuneration
701,	Honoraria,								Remuneration
701,	Other_remuneration,							Remuneration
701,	Travel_expenses,							Expenses

74,	Name_NA,								Name_of_Individual
74,	Title_NA,								Position_Title
74,	Months_NA,								Number_of_Months
74,	Remuneration_NA,							Remuneration
74,	Expenses_NA,								Expenses

229,	Name_NA,								Name_of_Individual
229,	Title_NA,								Position_Title
229,	Months_NA,								Number_of_Months
229,	Remuneration_NA,							Remuneration
229,	Expenses_NA,								Expenses

243,	Name_NA,								Name_of_Individual
243,	Title_NA,								Position_Title
243,	Months_NA,								Number_of_Months
243,	Remuneration_NA,							Remuneration
243,	Expenses_NA,								Expenses

301,	Name_NA,								Name_of_Individual
301,	Title_NA,								Position_Title
301,	Months_NA,								Number_of_Months
301,	Remuneration_NA,							Remuneration
301,	Expenses_NA,								Expenses

295,	Name_NA,								Name_of_Individual
295,	Title_NA,								Position_Title
295,	Months_NA,								Number_of_Months
295,	Remuneration_NA,							Remuneration
295,	Expenses_NA,								Expenses

313,	Name_NA,								Name_of_Individual
313,	Title_NA,								Position_Title
313,	Months_NA,								Number_of_Months
313,	Remuneration_NA,							Remuneration
313,	Expenses_NA,								Expenses

273,	Name_NA,								Name_of_Individual
273,	Title_NA,								Position_Title
273,	Months_NA,								Number_of_Months
273,	Remuneration_NA,							Remuneration
273,	Expenses_NA,								Expenses

324,	Name_NA,								Name_of_Individual
324,	Title_NA,								Position_Title
324,	Months_NA,								Number_of_Months
324,	Remuneration_NA,							Remuneration
324,	Expenses_NA,								Expenses

361,	Name_NA,								Name_of_Individual
361,	Title_NA,								Position_Title
361,	Months_NA,								Number_of_Months
361,	Remuneration_NA,							Remuneration
361,	Expenses_NA,								Expenses

363,	Name_NA,								Name_of_Individual
363,	Title_NA,								Position_Title
363,	Months_NA,								Number_of_Months
363,	Remuneration_NA,							Remuneration
363,	Expenses_NA,								Expenses

344,	Name_NA,								Name_of_Individual
344,	Title_NA,								Position_Title
344,	Months_NA,								Number_of_Months
344,	Remuneration_NA,							Remuneration
344,	Expenses_NA,								Expenses

345,	Name_NA,								Name_of_Individual
345,	Title_NA,								Position_Title
345,	Months_NA,								Number_of_Months
345,	Remuneration_NA,							Remuneration
345,	Expenses_NA,								Expenses

349,	Name_NA,								Name_of_Individual
349,	Title_NA,								Position_Title
349,	Months_NA,								Number_of_Months
349,	Remuneration_NA,							Remuneration
349,	Expenses_NA,								Expenses

463,	Name_NA,								Name_of_Individual
463,	Title_NA,								Position_Title
463,	Months_NA,								Number_of_Months
463,	Remuneration_NA,							Remuneration
463,	Expenses_NA,								Expenses

454,	Name_NA,								Name_of_Individual
454,	Title_NA,								Position_Title
454,	Months_NA,								Number_of_Months
454,	Remuneration_NA,							Remuneration
454,	Expenses_NA,								Expenses

583,	Name_NA,								Name_of_Individual
583,	Title_NA,								Position_Title
583,	Months_NA,								Number_of_Months
583,	Remuneration_NA,							Remuneration
583,	Expenses_NA,								Expenses

703,	Name_NA,								Name_of_Individual
703,	Title_NA,								Position_Title
703,	Months_NA,								Number_of_Months
703,	Remuneration_NA,							Remuneration
703,	Expenses_NA,								Expenses

566,	Name_NA,								Name_of_Individual
566,	Title_NA,								Position_Title
566,	Months_NA,								Number_of_Months
566,	Remuneration_NA,							Remuneration
566,	Expenses_NA,								Expenses

586,	Name_NA,								Name_of_Individual
586,	Title_NA,								Position_Title
586,	Months_NA,								Number_of_Months
586,	Remuneration_NA,							Remuneration
586,	Expenses_NA,								Expenses

585,	Name_NA,								Name_of_Individual
585,	Title_NA,								Position_Title
585,	Months_NA,								Number_of_Months
585,	Remuneration_NA,							Remuneration
585,	Expenses_NA,								Expenses

569,	Name_NA,								Name_of_Individual
569,	Title_NA,								Position_Title
569,	Months_NA,								Number_of_Months
569,	Remuneration_NA,							Remuneration
569,	Expenses_NA,								Expenses

562,	Name_NA,								Name_of_Individual
562,	Title_NA,								Position_Title
562,	Months_NA,								Number_of_Months
562,	Remuneration_NA,							Remuneration
562,	Expenses_NA,								Expenses

502,	Name_NA,								Name_of_Individual
502,	Title_NA,								Position_Title
502,	Months_NA,								Number_of_Months
502,	Remuneration_NA,							Remuneration
502,	Expenses_NA,								Expenses

