
53,			Nation_Micmac_de_Gespeg,	Raymond_Chabot_Grant_Thornton
Nom_de_la_personne,	Titre_du_poste,	Nombre_de_mois,	Salaires_et_honoraires,	Autres_rémunérations,	Frais_de_voyage
Basque_Johanne,		Conseillére,	12,		13780,			28157,			1445
Jean_Johanne,		Conseillére,	12,		13780,			12098,			1292
Jeannotte_Manon,	Conseillére,	12,		13780,			12569,			4424
Shaw_Terry,		Conseiller,	12,		12562,			39823,			4411
Basque_Danny,		Conseiller,	12,		13780,			0,			12159
Jeannotte_Claude,	Chef,		12,		28600,			33800,			22890
Langlois_Kevin,		Conseiller,	12,		13780,			13280,			2015
Jeannotte_Monique,	Conseillére,	12,		13780,			0,			0

76,				Pekuakamiulnuatsh_Takuhikan,	Deloitte_LLP
Name_NA,			Fonction,				Nombre_de_mois,	Salaires,	Autres_rémunérations,	Advantages_sociaux,	Frais_de_voyage
Dominique_Gilbert,		Chef,					10,		79105,		0,			12755,			12142
Moar_Clifford,			Chef,					2,		17275,		7973,			2870,			2108
Bégin_Florent,			Vice-chef,				2,		15590,		4863,			3002,			2713
Buckell_Johanna,		Conseillére_délégué,			2,		12929,		3614,			3050,			60
Courtois_Gilbert,		Vice-chef,				2,		10309,		8518,			285,			0
Courtois_Patrick,		Conseiller,				10,		45297,		4589,			9265,			1658
Éfienne_Marjolaine,		Vice-chef_aux_affaires_extrérieures,	10,		45297,		4704,			7669,			10359
Germain_Jonathan,		Conseiller,				10,		45297,		4589,			9242,			2983
Germain_Stéphane,		Vice-chef_aux_relations_communautaires,	10,		45297,		4704,			8141,			1191
Poul_Jean-Claude,		Conseiller_délégué,			2,		12459,		4892,			2096,			0
Robertson_Nelson,		Conseiller_délégué,			2,		12929,		6304,			2176,			698
Roussaau_Julie,			Conseillére,				10,		45297,		4589,			9100,			7990
Tremblay_Jeannine,		Conseillér_délégué,			2,		12929,		12520,			2488,			0
Verreauilt_Charles-Edouard,	Conseiller,				10,		45297,		4589,			9217,			3012

77,			Conseil_des_Atikamekw_de_Wemotaci,	Deloitte_LLP
Nom,			Titre_du_poste,	Nombre_de_mois/semaines,	Salaires,	Frais_de_voyage
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Anderson_Joshua,	Councillor,	12,			11110,		1715
Bruce_Maxine,		Councillor,	12,			55492,		568
Gabriel_Vaughan,	Councillor,	12,			5400,		693
Irving_Christopher,	Councillor,	12,			7156,		212
John_Joanne,		Councillor,	12,			39567,		4754
Joseph_Lois,		Councillor,	12,			75839,		4041
Nelson_Dean,		Councillor,	12,			64263,		1055
Nelson_Felicity,	Councillor,	12,			24864,		167
Pascal_Nadine,		Councillor,	12,			67344,		2880
Phillips_Lucinda,	Chief,		12,			83545,		11237
Smith_Tara,		Councillor,	12,			5900,		0
Stager_Rosemary,	Councillor,	12,			5600,		686
Wallace_Alphonse,	Councillor,	12,			35336,		1817

559,			Sts'ailes,	Daley_&_Company_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Harvey_Paul,		Chief,		12,			78640,		1633
Cheryl_Charlie,		Councilor,	12,			77813,		1443
Sherry_Point,		Councilor,	12,			65196,		1486
Kesley_Charlie,		Councilor,	12,			64725,		1691
Tim_Felix,		Councilor,	12,			51727,		1353
Daryl_Francis,		Councilor,	12,			56401,		1428
Terry_Felix,		Councilor,	12,			44950,		1089
James_Leon,		Councilor,	12,			8670,		1089
Gerald_Phillips,	Councilor,	12,			8466,		1089
Boyd_Peters,		Councilor,	12,			58930,		1395

560,			Kwikwetlem_First_Nation,	Reid_Hurst_Nagy_Inc.
Name_of_Individual,	Position_Title,					Number_of_Months,	Remuneration,	Expenses
Ron_Glesbrecht,		Chief_and_Economic_Development_Officer,		12,			914219,		16574
Fred_Hulbert,		Councillor_and_Capital_Infrastructure_Officer,	11,			32639,		1934
Marvin_Joe,		Councillor_and_Capital_Infrastructure_Officer,	1,			4723,		3060
Ed_Hall,		Councillor_and_Fisheries_Officer,		12,			52350,		2594

567,				Samahquam_Indian_Band,	Reid_Hurst_Nagy_Inc.
Name_of_Individual,		Position_Title,		Number_of_Months,	Remuneration,	Expenses
Brenda_Lester,			Chief,			12,			4400,		2961
William_Schneider,		Councillor,		12,			5000,		3957
Alexis_Ravine_Smith_Paull,	Councillor,		12,			4800,		7167
Kathleen_Smith,			Councillor,		12,			4400,		4898

572,			Soowahlie_Indian_Band,	MNP_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Brenda_Wallace,		Chief,		12,			54266,		5321
Laureen_Backman,	Councillor,	12,			53835,		2248
Grace_Kelly,		Councillor,	12,			5163,		484
Kevin_Kelly,		Councillor,	12,			15771,		0

575,			Tzeachten_First_Nation,	MNP_LLP
Name_NA,		Position,	Number_of_Months,	Salary_and_Honoraria,	Other_remuneration,	Travel_Expenses
Glenda_Campbell,	Chief,		12,			61712,			600,			3015
Cathy_Hall,		Councillor,	12,			23307,			1827,			2171
Anthony_Malloway,	Councillor,	12,			23745,			1850,			4994
Lawrence_Roberts,	Councillor,	12,			29067,			1800,			8040
Melanie_Williams,	Councillor,	12,			20119,			1643,			557

581,			Seabird_Island_Indian_Band,	Loreen_J_Falys_Inc.
Name,			Position/Title,		#_of_Months,	Honoraria,	Salary,	Travel_Expense,	Other_Remuneration
Seymour_Clem,		Chief,			12,		34951,		0,	919,		0
Andrew_Arthur,		Councillor/Staff,	12,		28366,		52814,	0,		250
Campbell_Jason,		Councillor,		12,		26627,		0,	0,		0
Ferguson_Vivian,	Councillor,		12,		28426,		0,	330,		300
Harris_James,		Councillor/Staff,	12,		30512,		23345,	0,		2883
Hope_Carol,		Councillor/Staff,	12,		20227,		5202,	734,		57
Kay_Dianna,		Councillor/Staff,	12,		20227,		69324,	0,		0
Peters_Marcia,		Councillor,		12,		23227,		0,	914,		0
Peters_Rod,		Councillor,		12,		20484,		0,	0,		0
Hannigan_Alexis,	Councillor/Staff,	12,		20420,		60777,	0,		0

582,			Skawahlook_First_Nation,	Loreen_J_Falys_Inc.
Name,			Position/Title,			#_of_Months,	Salary,	Honoraria,	Travel_Expense,	Other_Remuneration
Chapman_Maureen,	Chief,				12,		0,	26000,		11396,		0
Schneider_Debra,	Councillor/Lands_Manager,	12,		43640,	26000,		4426,		200

596,			Osoyoos_Indian_Band,	White_Kennedy_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Clarence_Louie,		Chief,		12,			146369,		4954
Tony_Baptiste,		Councillor,	12,			97428,		5889
Veronica_McGinnis,	Councillor,	12,			96254,		82
Theresa_Gabriel,	Councillor,	12,			65025,		719
Sandra_Falkus,		Councillor,	12,			17053,		1201
Yvonne_Weinert,		Councillor,	12,			49933,		719

606,			Lower_Kootenay_Indian_Band,	BDO_Canada_LLP
Name_of_Individual,	Position_Title,	No._of_Months,	Salary_and_Honoraria,	Other_Remuneration,	Travel_Expenses
Jason_Louie,		Chief,		12,		60000,			0,			663
Mary_Basil,		Councillor,	12,		15380,			0,			1655
Arlene_Basil,		Councillor,	12,		15915,			0,			1630
Anne_Jimmie,		Councillor,	12,		17075,			9758,			997
Robin_Louie,		Councillor,	12,		15915,			0,			5460

610,			Kwadacha_Nation,	RHB_Schmitz_de_Grace
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Donny_Van_Somer,	Chief,		12,			107922,		35544
Rasmussen_McCook,	Deputy_Chief,	12,			56989,		2780
Diana_McCook,		Councillor,	12,			66266,		877
Darryl_McCook,		Councillor,	12,			53999,		14538
Mary_Jean_Poole,	Councillor,	12,			27533,		2420

613,			Stellat'en_First_Nation,	Tiani_Adams_&_Company_Inc.
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Reginald_Louis,		Chief,		4,			21750,		4975
Archie_Patrick,		Chief,		8,			39234,		10484
Tennis_Reynolds,	Councillor,	12,			28164,		1858
Ken_Luggi,		Councillor,	12,			27776,		1858

616,			Okanagan_Indian_Band,	Clark_Robinson
Name_NA,		Position,	Number_of_Months,	Honoraria,	Travel_Expense,	Cellular_Telephone_Allowance
Byron_Louis,		Chief,		12,			44034,		39618,		0
Homer_Alexis,		Council,	12,			30590,		500,		440
Lyle_Brewer,		Council,	12,			31769,		803,		440
June_Cole,		Council,	12,			31663,		2624,		440
Tim_Isaac,		Council,	12,			30590,		584,		440
Allan_Louis,		Council,	12,			30590,		3747,		440
Coo-La'_Louis,		Council,	12,			30590,		6120,		440
Diane_Louis,		Council,	12,			31200,		8198,		480
Raymond_Marchand,	Council,	12,			31769,		1888,		440
Russell_Williams,	Council,	12,			30590,		5408,		40
Leland_Wilson,		Council,	12,			31767,		2709,		440

636,			Dzawada'enuxw_First_Nation,	Moeller_&_Company
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Terrance_Willie,	Council_Chair,	12,			20819,		6294
Percy_Lagis,		Councillor,	12,			6990,		0
Farron_Soukochoff,	Councillor,	12,			42075,		490
Hema_Willie,		Councillor,	12,			34743,		0
Alex_Nelson,		Councillor,	12,			6400,		2492

646,			Lyackson_First_Nation,	Palmer_Leslie
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Richard_Thomas,		Chief,		12,			68296,		2601
Frank_Conibear,		Councilor,	12,			8600,		3302
Jennifer_Jones,		Councilor,	12,			7400,		951
Shana_Manson,		Councilor,	12,			11850,		4000

648,			Snuneymuxw_First_Nation,	Morrow_&_Co.
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Ahenakew_Karen,		Councillor,	12,			79750,		2015
Good_Sandy,		Councillor,	12,			76668,		730
Manson_Emmy,		Councillor,	12,			7900,		0
Seward_Jamie,		Councillor,	12,			7975,		998
Thomas_Erralyn,		Councillor,	2,			4325,		636
Wesley_Eric,		Councillor,	12,			314801,		970
Wesley_John,		Councillor,	10,			11825,		4433
Wesley_John,		Chief,		2,			14399,		46
White_Doug_II,		Councillor,	10,			13100,		156
White_Doug_III,		Chief,		10,			108022,		24767
Wyse_Mike,		Councillor,	12,			9500,		1040
Wyse-Seward_Paul,	Councillor,	12,			18775,		2103
Yoachim_Bill,		Councillor,	12,			13450,		2021

649,			Nanoose_First_Nation,	McGorman_MacLean
Name_of_Individual,	Position_Title,							Number_of_Months,	Remuneration,	Expenses
David_Bob,		Chief/Health_Program_Administrator,				12,			50134,		14450
Brent_Edwards,		Councillor/Director_of_Operations/Fisheries,			12,			97262,		10775
Gordon_Edwards,		Councillor,							12,			7200,		0
Lawrence_Mitchell,	Councillor/Information_Technology/Social_Development_Assistant,	12,			20128,		2211
Natasha_Bob,		Councillor,							12,			7660,		621

651,			Qualicum_First_Nation,	MNP_LLP
Name,			Position,	Number_of_Months,	Remuneration,	Expenses
Patricia_Cassidy,	Chief,		12,			53200,		16998
Donna_Kennedy,		Councillor,	12,			41200,		7101
Gordon_Recalma,		Councillor,	12,			24431,		0

652,			Pauqauchin_First_Nation,	Brynjolfson_&_Co._Ltd.
Name_of_Individual,	Position/Title,		Number_of_Months,	Remuneration,	Expenses
B_Underwood,		Chief_Councillor,	12,			15600,		6620
A_Tom,			Councillor,		12,			15600,		4060
H_Henry,		Councillor,		12,			15600,		3415
D_Williams,		Councillor,		12,			15600,		3794

653,			Tsartlip_First_Nation,	Brynjolfson_&_Co._Ltd.
Name_of_Individual,	Position/Title,		Number_of_Months,	Remuneration,	Expenses
Don_Tom,		Chief_Councillor,	3,			6006,		1335
Ivan_Morris,		Chief_Councillor,	9,			15444,		3700
Gordon_Elliott,		Councillor,		12,			13312,		1812
William_Morris,		Councillor,		12,			13312,		650
Joni_Olson,		Councillor,		12,			13312,		1300
Paul_Sam,		Councillor,		12,			13312,		0
Simon_Smith,		Councillor,		12,			13312,		3160
Phil_Tom,		Councillor,		12,			13312,		3584
Verna_Ellsworth,	Councillor,		12,			13312,		3641
Curtis_Olsen,		Councillor,		12,			13312,		1300
Alec_Sam,		Councillor,		9,			8704,		2336
Bernice_Smith,		Councillor,		3,			3584,		0

669,			Old_Massett_Village_Council,	KN_&_V
Name_of_Individual,	Position_Title,			Number_of_Months,	Remuneration,	Expenses
Ken_Rea,		Chief_Councillor,		12,			16966.34,	8907.21
Cecil_Brown,		Deputy_Chief_Councillor,	12,			15336.62,	4855.94
John_T_Jones,		Councillor,			12,			13977.15,	0
David_Smith,		Councillor,			8,			9241.58,	3606.50
Harold_Yeltatzie,	Councillor,			12,			13519.41,	3608.59
Alfie_Setso_Sr,		Councillor,			8,			8800.00,	966.50
Daniel_Matthews,	Councillor,			12,			14172.46,	667.85
Buster_Bell,		Councillor,			8,			6363.75,	4169.33
Lisa_Bell,		Councillor,			4,			4523.09,	0
Brandon_Kallio,		Councillor,			4,			4523.09,	0
Judy_Williams,		Councillor,			3_weeks,		776.46,		0

684,			Adams_Lake_Indian_Band,	Daley_&_Company_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Nelson_Leon,		Chief,		12,			79579,		10190
Henry_Anthony,		Councillor,	12,			52182,		7726
Frederick_Arnouse,	Councillor,	12,			56319,		10355
Karen_Everard,		Councillor,	12,			56983,		6707
Gina_Johnny,		Councillor,	12,			56321,		7616
Ron_Jules,		Councillor,	12,			49454,		6070

687,			Skeetchestn_Indian_Band,	Daley_&_Company_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Ignace_Ron,		Chief,		12,			45572,		18876
Draney_Darrel,		Councillor,	12,			43989,		9363
Deneault_Terry,		Councillor,	12,			43808,		10949
Jules_Gabriel,		Councillor,	12,			43989,		9538
Gonzales_Marshall,	Councillor,	12,			43989,		11996
Jules_Eddy,		Councillor,	12,			40617,		9062

688,			Tk'emlups_Te_Secwepemc,	KPMG_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Annual_Salary,	Other_Remuneration_Non_Monetary_Pension,	Other_Remuneration_Non_Monetary_Benefits,	Other_Remuneration_VISA,	Other_Remuneration_TRAVEL,	Expenses_Reimbursed_as_part_of_other_Remuneration_TRAVEL,	Other_Remuneration_TRAINING,	Expenses_Reimbursed_as_part_of_other_Remuneration
Shane_Gottfriedson,	Chief,		12,			81200,		6171.10,					4626.18,					354,				28176,				14483,								1070,				0
Ed_Jensen,		Councilor_1,	12,			72500,		5509.92,					3699.54,					0,				9897,				2545,								750,				0
Fred_Seymour,		Councilor_2,	12,			72500,		5509.92,					4682.34,					0,				4088,				1425,								1749,				1144
Collen_Mosterd-McLean,	Councilor_3,	12,			72500,		5509.92,					6315.66,					0,				7665,				1179,								1478,				599
Katy_Gottffriedson,	Councilor_4,	12,			72500,		3624.92,					3714.88,					0,				6924,				1483,								1478,				599
Richard_Jules,		Councilor_5,	12,			72500,		5509.92,					4570.02,					0,				3186,				881,								825,				0
Rosanne_Casimir,	Councilor_6,	12,			72500,		5509.92,					6569.94,					0,				5852,				431,								375,				0
Jeanette_Jules,		Councilor_7,	12,			72500,		5509.92,					4710.16,					0,				10972,				7445,								950,				200

690,			Neskonlith_Indian_Band,	Daley_&_Company_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Judy_Wilson,		Chief,		12,			69160,		30094
Martin_Sauls,		Councillor,	12,			26451,		15222
Frank_Deneault,		Councillor,	12,			60100,		13811
Randy_Sam,		Councillor,	12,			52250,		15489
Karen_August,		Councillor,	12,			44200,		9346
Arthur_Anthony,		Councillor,	12,			54025,		8132
Joan_Manuel-Hooper,	Councillor,	12,			60000,		17803

691,			Simpcw_First_Nation,	Daley_&_Company_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Actual_Salary,	Other_Remuneration,	Expenses_Reimbursed_as_part_of_Other_Remuneration
Rita_Matthew,		Chief,		12,			0,		58069,			21565
Joan_Miller,		Councillor,	10,			0,		27102,			5619
Donald_Matthew,		Councillor,	12,			0,		23802,			5691
Daniel_Saul,		Councillor,	12,			0,		17211,			1078
Christine_Donald,	Councillor,	12,			34554,		20356,			706
Shelly_Loring,		Councillor,	12,			48853,		29787,			2183
Thomas_Eustache,	Councillor,	12,			48661,		15360,			86

698,			Shackan_Indian_Band,	Daley_&_Company_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Percy_Joe,		Chief,		12,			13000,		3275
Joan_Seymour,		Councillor,	12,			9100,		256
Sharon_Joe,		Councillor,	12,			9100,		8061

702,			Whispering_Pines/Clinton_Band,	Daley_&_Company_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Michael_Lebourdais,	Chief,		12,			48230,		20897
Edward_Lebourdais,	Councillor,	12,			50245,		11800
Jack_Bones,		Councillor,	12,			55939,		2372

706,			Siska_Indian_Band,	Daley_&_Company_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Fred_Sampson,		Chief,		12,			37509,		5736
Betsy_Munro,		Councilor,	12,			8950,		2341
Jocelyn_Dunstan,	Councilor,	12,			4920,		1457
Harriet_Isaac,		Councilor,	8,			4600,		2427

716,			Soda_Creek_Indian_Band,	Fraser_Bevz_Broughton
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Bev_Sellars,		Chief,		12,			55000,		6134
Donna_Dixon,		Councilor,	10.5,			7732,		1448
Thomas_Phillips,	Councilor,	12,			11750,		0
Carmen_Sellars,		Councilor,	1.5,			2135,		0
Gilbert_Sellars,	Councilor,	1.5,			3385,		0
Marjorie_Sellars-Cady,	Councilor,	12,			10564,		215
Marnie_Sellars,		Councilor,	10.5,			11819,		6034

717,			Yunesit'in_Government,	Fraser_Bevz_Broughton
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Russell_Ross,		Chief,		12,		32664,		2906
Gabe_Pukacz,		Councilor,	12,		24105,		1070
Darnel_Myers,		Councilor,	12,		47471,		4451
Rosalie_Montgomery,	Councilor,	12,		61215,		10411
Duane_Hink,		Councilor,	12,		13652,		200
Earl_Quilt,		Councilor,	12,		6710,		152

719,			Williams_Lake_Indian_Band,	Fraser_Bevz_Broughton
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
Ann_Louie,		Chief,		12,			71426,		17474
Heather_McKenzie,	Councillor,	12,			74266,		6876
Rick_Gilbert,		Councillor,	12,			37083,		6975
Richard_Sellers,	Councillor,	12,			13267,		2911
Willie_Sellars_Jr,	Councillor,	12,			42719,		4664
Joanne_Moiese,		Councillor,	12,			14748,		2984

723,			Stswecem'c_Xgat'tem_First_Nation,	Fraser_Bevz_Broughton
Name_of_Individual,	Position_Title,	Number_of_Months,	Remuneration,	Expenses
David_Archie,		Chief,		12,			59155,		17387
Hillary_Adam,		Councillor,	7,			25898,		16091
Allan_Adams,		Councillor,	12,			42896,		10562
Charles_Billy,		Councillor,	12,			1820,		0
Kenneth_Harry,		Councillor,	12,			7006,		1939
Lawrence_Harry,		Councillor,	12,			244,		0
Louise_Harry,		Councillor,	7,			10478,		4820
Patrick_Harry,		Councillor,	12,			41606,		4922

724,			Gwa'Sala-'Nakwaxda'xw_Nation,	MNP_LLP
Name,			Position,	Number_of_Months,	Remuneration,	Expenses
Paddy_Walkus,		Chief,		12,			22400,		17857
Ernie_Henderson,	Councillor,	12,			30380,		2026
Victor_Walkus,		Councillor,	12,			14250,		2467
Gary_Walkus,		Councillor,	11,			30365,		2348
Eddie_Charlie,		Councillor,	11,			30646,		3233
Sandra_Charlie,		Councillor,	11,			67960,		268
Terry_Walkus,		Councillor,	12,			12400,		5052
Darryl_Coon,		Councillor,	11,			46630,		1074

8,			Eel_River_Bar_First_Nation,	Allen_Paquet_&_Arseneau_LLP,	*
Name_NA,		Title_NA,	Weeks,	Salaries,	Honorariums,	Travel,	Cell_Phone,	Other_Remuneration
Lynn_LaBillois,		Chief,		40,	57692,		6600,		4952,	1900,		0
Everett_Martin,		Chief,		12,	17308,		1980,		3882,	600,		0
Jake_Caplin,		Councillor,	12,	11077,		1980,		4776,	600,		7605
Charles_Ham,		Councillor,	40,	21761,		0,		17291,	1800,		15123
Gordon_Labillois,	Councillor,	52,	48000,		8580,		16263,	2400,		5060
Luke_Labillois,		Councillor,	52,	48000,		8580,		11499,	2400,		0
Patricia_Miller,	Councillor,	40,	36923,		6600,		12462,	1800,		0
Jody_Simonson,		Councillor,	12,	11077,		1980,		2962,	600,		0
Ronald_Simonson,	Councillor,	52,	48000,		8580,		14794,	2400,		0
Tanya_Simonson,		Councillor,	40,	36923,		6600,		12331,	1800,		0
George_Snyder,		Councillor,	12,	11077,		1980,		6849,	600,		0

15,			Saint_Mary's_First_Nation,	Teed_Saunders_Doyle_&_Co.
Elected_Officials,	Position,		#_of_Months,	Salaries/Fees,	Honoraria,	Travel,	Cell_Phone
Candice_Paul,		Chief/Administrator,	12,		104765,		20000,		3770,	3388
Walter_J_Brooks,	Manager_SMEC,		12,		107689,		28500,		16646,	0
Lisa_Howe,		Housing_Director,	12,		49418,		28500,		7049,	2392
Suzanne_McCoy,		Support_Worker,		12,		28490,		28500,		1534,	0
Shelley_Polchies,	NA,			12,		15467,		28500,		8648,	1028
Anthony_Gabriel,	NA,			12,		21687,		28500,		4387,	876
Hubert_Paul,		A_&_D_Worker,		12,		33827,		28500,		8520,	1203
Leonard_Brooks,		NA,			12,		1475,		28500,		5686,	0
Stephen_Meuse,		Bus_Driver,		12,		30316,		28500,		8520,	1200
Allan_Polchies,		Community_Planner,	12,		39582,		28500,		8586,	1460
Heather_Currie,		Teacher/CHSMS,		12,		66614,		28500,		8520,	1159
Percy_Sacobie,		NA,			12,		34819,		28500,		4590,	0
Barbara_Brown,		NA,			12,		8788,		28500,		10287,	1153

17,			Woodstock_First_Nation,	Teed_Saunders_Doyle_&_Co.
Name_NA,		Title_NA,	Months_NA,	Salary,	Honoraria,	Pension,	Travel_Expenses
Len_Tomah_Jr,		Chief,		NA,		61100,	25000,		0,		0
Tim_Paul,		Councilor,	NA,		44200,	20000,		0,		4844
Sherri_Paul-Bartlett,	Councilor,	NA,		44200,	20000,		0,		0
Andrea_Polchies,	Councilor,	NA,		44200,	20000,		0,		2309
Peggy_Wright,		Councilor,	NA,		44200,	20000,		3787,		9495
Jeff_Tomah,		Councilor,	NA,		44200,	20000,		0,		0
James_Paul,		Councilor,	NA,		44200,	20000,		3634,		1449
Eric_Paul,		Councilor,	NA,		44200,	20000,		3501,		392

18,			Acadia_First_Nation,		Grant_Thornton_LLP,	*
Name_of_Individual,	Title_NA,	Months,	Honoraria,	Travel_Expenses,	Other_Remuneration
Deborah_Robinson,	Chief,		12,	130000,		16805,			0
Darlene_Coulton,	Council,	12,	92000,		19666,			0
Charmaine_Stevens,	Council,	12,	80000,		9117,			0
Michael_Paul,		Council,	12,	80000,		13000,			0
Thomas_Pictou,		Council,	12,	80000,		15738,			0
Debra_Wentzell,		Council,	12,	80000,		6224,			0
Andrew_Francis,		Council,	12,	80000,		10536,			0
Todd_Labrador,		Council,	7,	46667,		10180,			48300
Jeff_Purdy,		Council,	12,	80000,		0,			0
Ed_Benham,		Council,	NA,	0,		0,			0

25,					Shubenacadie_Band_First_Nation,	Andrew_D._Lenehan,	*
Name_NA,				Position,	#_of_Months,	Salary,	Honoraria,	Other,	Travel_Expenses
Rufus_Copage,				Chief,		12,		61793,	0,		0,	5461
Jerry_Francis_Sack,			Councillor,	12,		38520,	0,		0,	0
Ronnie_William_Joseph_Augustine,	Councillor,	12,		38520,	0,		0,	297
Thomas_Jefferson_Howe,			Councillor,	12,		38520,	0,		0,	3664
Colleen_Mary_Rebecca_Jane_Knockwood,	Councillor,	12,		38520,	0,		0,	0
Alexander_McDonald,			Councillor,	12,		38520,	0,		0,	991
Jim_Nevin,				Councillor,	12,		38520,	0,		0,	264
Keith_J_Julian,				Councillor,	12,		38520,	0,		0,	92
Doreen_Knockwood,			Councillor,	12,		38520,	0,		0,	0
Michelle_Glasgow,			Councillor,	12,		38520,	0,		0,	164
Thomas_Maloney,				Councillor,	12,		38520,	0,		0,	1046
Earl_Sack,				Councillor,	12,		38520,	0,		0,	618
Michael_P_Sack,				Councillor,	12,		38520,	0,		0,	0

33,			Sheshatsiu_Innu_First_Nation,	Gardner_Coombs_Winsor_Coombs
Name,			Title,		No_of_Months,	Remuneration,	Travel_Expenses
Andrew_Penashue,	Chief,		12,		173704,		83867
Jonas_Ben_Rich,		Councillor,	12,		71000,		12603
Max_Darryl_Gregoire,	Councillor,	12,		72500,		15820
Terry_Andrew,		Councillor,	12,		71000,		15210
Laureen_Ashini,		Councillor,	12,		71500,		7206
Mary_Jane_Nui,		Councillor,	12,		73250,		8042
Karen_Penunsi,		Councillor,	12,		74000,		13316

34,			Qalipu_Mi'kmaq_First_Nation,	BCJ
Name_of_Individual,	Position_Title,	Number_of_Months,	Salary,		Honoraria,	Other_Remuneration,	Travel_Expenses
Brendan_Sheppard,	Chief,		Twelve,			94042.78,	0,		0,			6380.10
Kevin_Barnes,		Vice_Chief,	Twelve,			0,		6700.04,	0,			2334.80
Randy_Drover,		Vice_Chief,	Twelve,			0,		7600.04,	0,			5760.91
Gerald_White,		Councillor,	Twelve,			0,		6071.59,	0,			2404.75
Karen_White,		Councillor,	Twelve,			0,		6500.04,	0,			2088.03
Ben_Bennett,		Councillor,	Twelve,			0,		7500.04,	0,			2982.33
Brendan_Mitchell,	Councillor,	Twelve,			0,		6100.04,	0,			1157.84
Calvin_Francis,		Councillor,	Twelve,			0,		6300.04,	0,			3722.19
Laetria_MacDonald,	Councillor,	Twelve,			0,		8000.04,	0,			3090.65
Francis_Skeard,		Councillor,	Twelve,			0,		6300.04,	0,			3710.65
Bernard_White,		Councillor,	Twelve,			0,		6100.04,	0,			1910.80
Andy_Barker,		Councillor,	Twelve,			0,		7100.04,	0,			3092.15

50,			Nation_Huronne-Wendat,		Deloitte_LLP,	**
Nom,			Titre_du_poste,		Nombre_de_mois_en_poste,	Honoraire,	Frais_de_déplacements,	Autres_rémunérations
Gros-Louis_Line,	Chef_familial,		12,				25000,		1384,			0
Gros-Louis_René,	Chef_familial,		12,				25000,		169,			0
Picard_Ian,		Chef_familial,		12,				25000,		0,			0
Picard_Richard_J,	Chef_familial,		12,				25000,		123,			0
Rolland_Claude,		Chef_familial,		12,				25000,		61,			0
Sioui_Gaétan,		Chef_familial,		NA,				0,		0,			0
Sioui_Jean,		Chef_familial,		12,				25000,		173,			0
Sioui_Jean-Philippe,	Chef_familial,		12,				25000,		0,			0
Sioui_Konrad_H,		Grand_Chef,		12,				75000,		31653,			0
Vincent_Jean,		Vice-Grand_Chef,	12,				25000,		1786,			0

52,			Micmacs_of_Gesgapegiag_Band,	Raymond_Chabot_Grant_Thornton
Elected_Officials,	Position_title,	Number_of_months,	Salaries,	Honoraria,	Other_remuneration,	Travel_expenses
Clement_Bernard,	Councillor,	12,			69585,		10200,		5195,			917
Christianne_B_Jerome,	Councillor,	7,			22253,		6800,		0,			3444
Charlie_Caplin,		Councillor,	5,			14976,		3400,		4285,			465
Angelique_Condo,	Councillor,	12,			8571,		10200,		5810,			0
Guy_Condo,		Chief,		5,			35750,		0,		0,			0
Roderick_Larocque,	Chief,		7,			38500,		0,		18432,			3252
Quentin_Condo,		Councillor,	5,			0,		3400,		0,			887
Ronnie_Condo,		Councillor,	5,			18469,		3400,		3800,			465
Anthony_Jerome,		Councillor,	5,			0,		3400,		0,			687
Jeremy_Jerome,		Councillor,	12,			22928,		10200,		0,			337
Patricia_Jerome,	Councillor,	7,			4655,		6800,		1800,			0
William_Jerome,		Councillor,	5,			30757,		3400,		0,			3637
Armand_Martin,		Councillor,	7,			16424,		6800,		650,			742
